r3000,r5000,noxevent,r2000,coevent,system_time,gps_time,latitude,longitude
57,32,35,40,3,2018-03-06 15:31:48.819477,15:31:48,52.565007,13.409568
57,32,35,40,3,2018-03-06 15:31:49.837073,15:31:49,52.5650085,13.409568333333333
57,32,35,40,3,2018-03-06 15:31:50.893586,15:31:50,52.565009,13.409568166666666
57,32,35,40,3,2018-03-06 15:31:51.910202,15:31:51,52.56501166666666,13.409566666666667
57,32,35,40,3,2018-03-06 15:31:52.934065,15:31:52,52.56501266666667,13.4095645
57,32,35,40,3,2018-03-06 15:31:53.947723,15:31:53,52.565015,13.409563666666667
57,32,35,40,3,2018-03-06 15:31:54.963713,15:31:54,52.565018,13.409563166666667
57,32,35,40,3,2018-03-06 15:31:55.984990,15:31:55,52.56502066666667,13.409561333333333
57,32,35,40,3,2018-03-06 15:31:57.004383,15:31:56,52.56502166666667,13.409557833333333
57,32,35,40,3,2018-03-06 15:31:58.018140,15:31:57,52.565020833333335,13.409552
57,32,35,40,3,2018-03-06 15:31:59.057111,15:31:58,52.56502183333333,13.4095485
57,32,35,40,3,2018-03-06 15:32:00.073148,15:31:59,52.565022666666664,13.409545333333334
57,32,35,40,3,2018-03-06 15:32:01.507137,15:32:01,52.56502616666667,13.409538333333334
57,32,35,40,3,2018-03-06 15:32:02.937635,15:32:02,52.56502833333333,13.409536333333334
57,32,35,40,3,2018-03-06 15:32:03.969133,15:32:03,52.565029333333335,13.4095325
57,32,35,40,3,2018-03-06 15:32:05.039462,15:32:04,52.565031,13.4095295
57,32,35,40,3,2018-03-06 15:32:06.054140,15:32:05,52.56503283333333,13.409527166666667
57,32,35,40,3,2018-03-06 15:32:07.067719,15:32:06,52.5650345,13.409526166666666
57,32,35,40,3,2018-03-06 15:32:08.197100,15:32:08,52.5650395,13.409525
57,32,35,40,3,2018-03-06 15:32:09.767113,15:32:09,52.5650415,13.409525166666667
57,32,35,40,3,2018-03-06 15:32:10.957277,15:32:10,52.565043333333335,13.4095245
57,32,35,40,3,2018-03-06 15:32:12.077127,15:32:11,52.56504533333333,13.4095235
57,32,35,40,3,2018-03-06 15:32:13.587155,15:32:13,52.565049,13.409522
57,32,35,40,3,2018-03-06 15:32:14.757077,15:32:14,52.565051,13.4095215
57,32,35,40,3,2018-03-06 15:32:16.070644,15:32:15,52.565053666666664,13.409521666666667
57,32,35,40,3,2018-03-06 15:32:17.867160,15:32:17,52.56505816666667,13.409523
57,32,35,40,3,2018-03-06 15:32:19.497197,15:32:18,52.56505966666667,13.409523666666667
57,32,35,40,3,2018-03-06 15:32:21.187260,15:32:20,52.565062166666664,13.409524833333334
57,32,35,40,3,2018-03-06 15:32:22.538445,15:32:22,52.56506533333334,13.4095285
57,32,35,40,3,2018-03-06 15:32:23.725234,15:32:23,52.565067,13.409530666666667
57,32,35,40,3,2018-03-06 15:32:24.773847,15:32:24,52.565068333333336,13.409532
57,32,35,40,3,2018-03-06 15:32:25.787568,15:32:25,52.56506983333333,13.409533
57,32,35,40,3,2018-03-06 15:32:26.814153,15:32:26,52.5650715,13.409535166666666
57,32,35,40,3,2018-03-06 15:32:27.828675,15:32:27,52.565073,13.409536666666666
57,32,35,40,3,2018-03-06 15:32:28.856559,15:32:28,52.56507466666667,13.409539
57,32,35,40,3,2018-03-06 15:32:29.895752,15:32:29,52.5650765,13.409541833333334
57,32,35,40,3,2018-03-06 15:32:30.917649,15:32:30,52.56507833333333,13.409545
57,32,35,40,3,2018-03-06 15:32:31.975955,15:32:31,52.56508016666667,13.409548333333333
57,32,35,40,3,2018-03-06 15:32:33.049618,15:32:32,52.5650815,13.4095515
57,32,35,40,3,2018-03-06 15:32:34.081992,15:32:33,52.565083,13.409554166666666
57,32,35,40,3,2018-03-06 15:32:35.291034,15:32:35,52.56508616666667,13.409558
57,32,35,40,3,2018-03-06 15:32:36.487755,15:32:36,52.56508783333334,13.409557
57,32,35,40,3,2018-03-06 15:32:37.510233,15:32:37,52.5650885,13.409558333333333
57,32,35,40,3,2018-03-06 15:32:38.538585,15:32:38,52.5650895,13.409559
57,32,35,40,3,2018-03-06 15:32:39.604834,15:32:39,52.565090833333336,13.409559333333334
57,32,35,40,3,2018-03-06 15:32:40.637122,15:32:40,52.565091833333334,13.4095595
57,32,35,40,3,2018-03-06 15:32:41.674759,15:32:41,52.5650925,13.409559666666667
57,32,35,40,3,2018-03-06 15:32:42.690230,15:32:42,52.5650935,13.409559
57,32,35,40,3,2018-03-06 15:32:43.710715,15:32:43,52.565094333333334,13.4095585
57,32,35,40,3,2018-03-06 15:32:44.729568,15:32:44,52.565095166666666,13.409558
57,32,35,40,3,2018-03-06 15:32:45.756789,15:32:45,52.565096,13.409557333333334
57,32,35,40,3,2018-03-06 15:32:46.780478,15:32:46,52.56509633333334,13.409556333333333
57,32,35,40,3,2018-03-06 15:32:47.816683,15:32:47,52.565097333333334,13.409555833333334
57,32,35,40,3,2018-03-06 15:32:48.840549,15:32:48,52.5650975,13.409555333333333
57,32,35,40,3,2018-03-06 15:32:49.867445,15:32:49,52.565098166666665,13.4095545
57,32,35,40,3,2018-03-06 15:32:50.895591,15:32:50,52.565098666666664,13.409554166666666
57,32,35,40,3,2018-03-06 15:32:51.932473,15:32:51,52.56509916666667,13.409554
57,32,35,40,3,2018-03-06 15:32:52.964023,15:32:52,52.56509966666667,13.409553166666667
57,32,35,40,3,2018-03-06 15:32:54.010729,15:32:53,52.5651005,13.4095525
63,40,35,49,3,2018-03-06 15:35:05.910136,15:35:05,52.5651025,13.409421833333333
63,40,35,49,3,2018-03-06 15:35:06.942879,15:35:06,52.56510216666667,13.409420666666666
63,40,35,49,3,2018-03-06 15:35:07.977559,15:35:07,52.5651015,13.409418166666667
63,40,35,49,3,2018-03-06 15:35:08.997484,15:35:08,52.565099833333335,13.409414666666667
63,40,35,49,3,2018-03-06 15:35:10.025603,15:35:09,52.565099000000004,13.409412666666666
63,40,35,49,3,2018-03-06 15:35:11.038770,15:35:10,52.565099000000004,13.409412166666666
63,40,35,49,3,2018-03-06 15:35:12.053019,15:35:11,52.56509783333333,13.409412833333333
63,40,35,49,3,2018-03-06 15:35:13.067168,15:35:12,52.5650965,13.409413
63,40,35,49,3,2018-03-06 15:35:14.081353,15:35:13,52.565095666666664,13.409412
63,40,35,49,3,2018-03-06 15:35:15.097348,15:35:14,52.565095166666666,13.409412333333334
63,40,35,49,3,2018-03-06 15:35:16.132863,15:35:16,52.565093833333336,13.409412833333333
63,40,35,49,3,2018-03-06 15:35:17.147436,15:35:17,52.565093833333336,13.409415
63,40,35,49,3,2018-03-06 15:35:18.292884,15:35:18,52.565093166666664,13.409418166666667
63,40,35,49,3,2018-03-06 15:35:19.357119,15:35:19,52.56509333333333,13.409421666666667
63,40,35,49,3,2018-03-06 15:35:20.378852,15:35:20,52.565090833333336,13.409422
63,40,35,49,3,2018-03-06 15:35:21.394260,15:35:21,52.565090833333336,13.4094265
63,40,35,49,3,2018-03-06 15:35:22.416971,15:35:22,52.565091333333335,13.409428833333333
63,40,35,49,3,2018-03-06 15:35:23.439166,15:35:23,52.565091,13.409430666666667
63,40,35,49,3,2018-03-06 15:35:24.455199,15:35:24,52.565091333333335,13.409434
63,40,35,49,3,2018-03-06 15:35:25.476663,15:35:25,52.565092,13.409437666666667
63,40,35,49,3,2018-03-06 15:35:26.496189,15:35:26,52.565092,13.4094415
63,40,35,49,3,2018-03-06 15:35:27.514228,15:35:27,52.5650915,13.409443
63,40,35,49,3,2018-03-06 15:35:28.532344,15:35:28,52.56509166666667,13.4094455
63,40,35,49,3,2018-03-06 15:35:29.548684,15:35:29,52.56509066666667,13.409448166666667
63,40,35,49,3,2018-03-06 15:35:30.572252,15:35:30,52.56509066666667,13.409451333333333
63,40,35,49,3,2018-03-06 15:35:31.590831,15:35:31,52.5650925,13.409456666666667
63,40,35,49,3,2018-03-06 15:35:32.607522,15:35:32,52.565094,13.409460666666666
63,40,35,49,3,2018-03-06 15:35:33.629351,15:35:33,52.56509466666667,13.4094635
63,40,35,49,3,2018-03-06 15:35:34.647356,15:35:34,52.56509666666667,13.409467833333334
63,40,35,49,3,2018-03-06 15:35:35.665215,15:35:35,52.565099333333336,13.409473
63,40,35,49,3,2018-03-06 15:35:36.680033,15:35:36,52.5650995,13.409475166666667
63,40,35,49,3,2018-03-06 15:35:37.695971,15:35:37,52.56510083333333,13.4094795
63,40,35,49,3,2018-03-06 15:35:38.713816,15:35:38,52.56510083333333,13.4094815
63,40,35,49,3,2018-03-06 15:35:39.730698,15:35:39,52.565103666666666,13.409485833333333
63,40,35,49,3,2018-03-06 15:35:40.749850,15:35:40,52.565106,13.409489
63,40,35,49,3,2018-03-06 15:35:41.766056,15:35:41,52.56510683333333,13.409492666666667
63,40,35,49,3,2018-03-06 15:35:42.781851,15:35:42,52.565106666666665,13.409494666666667
63,40,35,49,3,2018-03-06 15:35:43.800874,15:35:43,52.5651105,13.409499666666667
63,40,35,49,3,2018-03-06 15:35:44.817597,15:35:44,52.56511583333333,13.409505833333334
63,40,35,49,3,2018-03-06 15:35:45.833877,15:35:45,52.56511916666667,13.409509833333333
63,40,35,49,3,2018-03-06 15:35:46.853302,15:35:46,52.5651235,13.409514
63,40,35,49,3,2018-03-06 15:35:47.871775,15:35:47,52.56512816666667,13.409518833333333
63,40,35,49,3,2018-03-06 15:35:48.886899,15:35:48,52.56513416666667,13.409526
63,40,35,49,3,2018-03-06 15:35:49.903857,15:35:49,52.5651385,13.409530333333333
63,40,35,49,3,2018-03-06 15:35:51.157860,15:35:51,52.56514766666667,13.409540833333333
63,40,35,49,3,2018-03-06 15:35:52.185728,15:35:52,52.56515016666667,13.409544166666667
63,40,35,49,3,2018-03-06 15:35:53.339244,15:35:53,52.56515133333333,13.409547
63,40,35,49,3,2018-03-06 15:35:54.352877,15:35:54,52.5651505,13.409547333333334
63,40,35,49,3,2018-03-06 15:35:55.390635,15:35:55,52.56515016666667,13.409548166666667
63,40,35,49,3,2018-03-06 15:35:56.420999,15:35:56,52.56515016666667,13.409549166666666
63,40,35,49,3,2018-03-06 15:35:57.461568,15:35:57,52.56515,13.409550833333334
63,40,35,49,3,2018-03-06 15:35:58.475570,15:35:58,52.56514983333334,13.409552333333334
63,40,35,49,3,2018-03-06 15:35:59.499999,15:35:59,52.565149166666664,13.409553333333333
63,40,35,49,3,2018-03-06 15:36:00.513902,15:36:00,52.565146666666664,13.409553
63,40,35,49,3,2018-03-06 15:36:01.527910,15:36:01,52.5651435,13.409552666666666
63,40,35,49,3,2018-03-06 15:36:02.559373,15:36:02,52.5651375,13.409550166666667
63,40,35,49,3,2018-03-06 15:36:03.573484,15:36:03,52.56513116666667,13.4095455
63,40,35,49,3,2018-03-06 15:36:04.587853,15:36:04,52.5651265,13.409546333333333
63,40,35,49,3,2018-03-06 15:36:05.616958,15:36:05,52.565116333333336,13.409543833333334
63,40,35,49,3,2018-03-06 15:36:06.645302,15:36:06,52.56511233333333,13.4095455
77,55,31,64,3,2018-03-06 15:36:08.698352,15:36:08,52.565103,13.4095435
77,55,31,64,3,2018-03-06 15:36:09.789397,15:36:09,52.56510166666666,13.409539166666667
77,55,31,64,3,2018-03-06 15:36:10.806679,15:36:10,52.5650995,13.409534166666667
77,55,31,64,3,2018-03-06 15:36:11.851019,15:36:11,52.565094333333334,13.409528833333333
77,55,31,64,3,2018-03-06 15:36:12.865018,15:36:12,52.56509033333333,13.409526166666666
77,55,31,64,3,2018-03-06 15:36:13.878244,15:36:13,52.565086,13.409523
77,55,31,64,3,2018-03-06 15:36:14.929825,15:36:14,52.56508616666667,13.4095235
77,55,31,64,3,2018-03-06 15:36:15.943164,15:36:15,52.56508083333333,13.409516833333333
77,55,31,64,3,2018-03-06 15:36:16.956998,15:36:16,52.56507883333333,13.409517666666666
77,55,31,64,3,2018-03-06 15:36:17.974311,15:36:17,52.565081166666666,13.409522666666666
77,55,31,64,3,2018-03-06 15:36:18.988227,15:36:18,52.5650775,13.409515833333334
77,55,31,64,3,2018-03-06 15:36:20.025464,15:36:19,52.56507216666667,13.409514
77,55,31,64,3,2018-03-06 15:36:21.093008,15:36:20,52.565066,13.4095105
77,55,31,64,3,2018-03-06 15:36:22.107049,15:36:22,52.56505383333333,13.409511666666667
77,55,31,64,3,2018-03-06 15:36:23.121657,15:36:23,52.565047666666665,13.409511333333333
77,55,31,64,3,2018-03-06 15:36:24.182184,15:36:24,52.565045,13.4095105
77,55,31,64,3,2018-03-06 15:36:25.199296,15:36:25,52.56504133333333,13.409507833333333
77,55,31,64,3,2018-03-06 15:36:26.213764,15:36:26,52.56503716666667,13.4095105
77,55,31,64,3,2018-03-06 15:36:27.227409,15:36:27,52.565033666666665,13.409506333333333
77,55,31,64,3,2018-03-06 15:36:28.312817,15:36:28,52.565029,13.409504333333333
77,55,31,64,3,2018-03-06 15:36:29.326705,15:36:29,52.56502733333333,13.409506666666667
77,55,31,64,3,2018-03-06 15:36:30.382711,15:36:30,52.56502316666667,13.409506333333333
77,55,31,64,3,2018-03-06 15:36:31.591188,15:36:31,52.56502066666667,13.409502833333333
77,55,31,64,3,2018-03-06 15:36:32.644708,15:36:32,52.56502066666667,13.4095025
77,55,31,64,3,2018-03-06 15:36:33.755594,15:36:33,52.565022166666665,13.409504333333333
77,55,31,64,3,2018-03-06 15:36:34.857438,15:36:34,52.56502233333333,13.409503833333334
77,55,31,64,3,2018-03-06 15:36:35.962405,15:36:35,52.56502116666667,13.409503333333333
77,55,31,64,3,2018-03-06 15:36:37.085021,15:36:36,52.56502233333333,13.409502166666666
77,55,31,64,3,2018-03-06 15:36:38.098930,15:36:38,52.565026833333334,13.409500666666666
77,55,31,64,3,2018-03-06 15:36:39.135953,15:36:39,52.5650285,13.409500333333334
77,55,31,64,3,2018-03-06 15:36:40.150142,15:36:40,52.56502966666667,13.409500166666668
77,55,31,64,3,2018-03-06 15:36:41.229542,15:36:41,52.56503083333333,13.409499333333333
77,55,31,64,3,2018-03-06 15:36:42.251575,15:36:42,52.56503216666667,13.409498833333334
77,55,31,64,3,2018-03-06 15:36:43.268441,15:36:43,52.56503283333333,13.409499333333333
77,55,31,64,3,2018-03-06 15:36:44.286952,15:36:44,52.565034,13.409499666666667
77,55,31,64,3,2018-03-06 15:36:45.304497,15:36:45,52.56503433333334,13.4095035
77,55,31,64,3,2018-03-06 15:36:46.323920,15:36:46,52.565036,13.409503833333334
77,55,31,64,3,2018-03-06 15:36:47.366486,15:36:47,52.565037,13.409506499999999
77,55,31,64,3,2018-03-06 15:36:48.387641,15:36:48,52.56503883333333,13.409508166666667
77,55,31,64,3,2018-03-06 15:36:49.405723,15:36:49,52.565040333333336,13.409509333333334
77,55,31,64,3,2018-03-06 15:36:50.423400,15:36:50,52.565042,13.409509666666667
77,55,31,64,3,2018-03-06 15:36:51.440731,15:36:51,52.565042,13.409508666666667
77,55,31,64,3,2018-03-06 15:36:52.457473,15:36:52,52.565038,13.4095095
77,55,31,64,3,2018-03-06 15:36:53.474779,15:36:53,52.565037,13.4095085
77,55,31,64,3,2018-03-06 15:36:54.492403,15:36:54,52.56503633333333,13.409507666666666
77,55,31,64,3,2018-03-06 15:36:55.512732,15:36:55,52.56503566666667,13.409506833333333
77,55,31,64,3,2018-03-06 15:36:56.526691,15:36:56,52.565035,13.409506166666667
77,55,31,64,3,2018-03-06 15:36:57.548659,15:36:57,52.56503433333334,13.4095055
77,55,31,64,3,2018-03-06 15:36:58.563613,15:36:58,52.56503333333333,13.409504166666666
77,55,31,64,3,2018-03-06 15:36:59.582834,15:36:59,52.56503266666667,13.409502666666667
77,55,31,64,3,2018-03-06 15:37:00.608969,15:37:00,52.56503166666667,13.409501
77,55,31,64,3,2018-03-06 15:37:01.672547,15:37:01,52.56503133333333,13.409498833333334
77,55,31,64,3,2018-03-06 15:37:02.739471,15:37:02,52.565031,13.409496166666667
77,55,31,64,3,2018-03-06 15:37:03.849282,15:37:03,52.56503133333333,13.4094935
77,55,31,64,3,2018-03-06 15:37:05.082916,15:37:04,52.56503133333333,13.409490833333333
77,55,31,64,3,2018-03-06 15:37:06.102544,15:37:06,52.5650325,13.409486
77,55,31,64,3,2018-03-06 15:37:07.152566,15:37:07,52.56503383333333,13.4094835
77,55,31,64,3,2018-03-06 15:37:08.200502,15:37:08,52.56503383333333,13.4094815
77,55,31,64,3,2018-03-06 15:37:09.330397,15:37:09,52.565034,13.409479666666666
77,55,31,64,3,2018-03-06 15:37:10.487278,15:37:10,52.56503466666667,13.409478166666666
85,59,26,68,3,2018-03-06 15:37:08.200502,15:37:08,52.56503383333333,13.4094815
85,59,26,68,3,2018-03-06 15:37:09.330397,15:37:09,52.565034,13.409479666666666
85,59,26,68,3,2018-03-06 15:37:10.487278,15:37:10,52.56503466666667,13.409478166666666
85,59,26,68,3,2018-03-06 15:37:11.519816,15:37:11,52.565035,13.409476333333334
85,59,26,68,3,2018-03-06 15:37:12.739026,15:37:12,52.565036666666664,13.409475166666667
85,59,26,68,3,2018-03-06 15:37:13.795766,15:37:13,52.56503766666667,13.409474166666667
85,59,26,68,3,2018-03-06 15:37:14.817745,15:37:14,52.565038333333334,13.409472666666666
85,59,26,68,3,2018-03-06 15:37:15.865508,15:37:15,52.56503816666667,13.409471333333334
85,59,26,68,3,2018-03-06 15:37:16.882847,15:37:16,52.56504183333333,13.409469333333334
85,59,26,68,3,2018-03-06 15:37:18.077262,15:37:17,52.565045,13.4094675
85,59,26,68,3,2018-03-06 15:37:19.093285,15:37:18,52.565047666666665,13.4094665
85,59,26,68,3,2018-03-06 15:37:20.553282,15:37:20,52.56505166666667,13.409465166666667
85,59,26,68,3,2018-03-06 15:37:21.587146,15:37:21,52.56505416666667,13.4094655
85,59,26,68,3,2018-03-06 15:37:22.777255,15:37:22,52.565054333333336,13.409465166666667
85,59,26,68,3,2018-03-06 15:37:23.838345,15:37:23,52.565053,13.4094645
85,59,26,68,3,2018-03-06 15:37:24.853099,15:37:24,52.565053166666665,13.409463833333334
85,59,26,68,3,2018-03-06 15:37:25.867671,15:37:25,52.56505283333333,13.4094625
85,59,26,68,3,2018-03-06 15:37:26.882355,15:37:26,52.5650545,13.409461166666667
85,59,26,68,3,2018-03-06 15:37:27.963484,15:37:27,52.565051833333335,13.4094595
85,59,26,68,3,2018-03-06 15:37:29.024132,15:37:28,52.565052,13.4094585
85,59,26,68,3,2018-03-06 15:37:30.083413,15:37:29,52.565052666666666,13.409456333333333
85,59,26,68,3,2018-03-06 15:37:31.099980,15:37:31,52.565064,13.4094575
85,59,26,68,3,2018-03-06 15:37:32.271341,15:37:32,52.565069,13.409457666666666
85,59,26,68,3,2018-03-06 15:37:33.392877,15:37:33,52.565072666666666,13.409458
85,59,26,68,3,2018-03-06 15:37:34.663648,15:37:34,52.5650755,13.409458
85,59,26,68,3,2018-03-06 15:37:35.739863,15:37:35,52.5650755,13.409458666666666
85,59,26,68,3,2018-03-06 15:37:36.804225,15:37:36,52.5650745,13.4094595
85,59,26,68,3,2018-03-06 15:37:38.079133,15:37:37,52.565075666666665,13.4094605
85,59,26,68,3,2018-03-06 15:37:39.307144,15:37:39,52.5650705,13.409460166666667
85,59,26,68,3,2018-03-06 15:37:40.517130,15:37:40,52.5650685,13.409460333333334
85,59,26,68,3,2018-03-06 15:37:42.079806,15:37:41,52.56506516666666,13.409459166666666
85,59,26,68,3,2018-03-06 15:37:43.787130,15:37:43,52.565062166666664,13.4094595
85,59,26,68,3,2018-03-06 15:37:45.093662,15:37:44,52.5650615,13.409459
85,59,26,68,3,2018-03-06 15:37:46.170987,15:37:46,52.565061166666666,13.4094575
85,59,26,68,3,2018-03-06 15:37:47.187437,15:37:47,52.5650615,13.409456666666667
85,59,26,68,3,2018-03-06 15:37:48.204079,15:37:48,52.56506183333333,13.409456
85,59,26,68,3,2018-03-06 15:37:49.229217,15:37:49,52.565062,13.4094555
85,59,26,68,3,2018-03-06 15:37:50.243887,15:37:50,52.5650625,13.409454666666667
85,59,26,68,3,2018-03-06 15:37:51.272836,15:37:51,52.5650625,13.409454
85,59,26,68,3,2018-03-06 15:37:52.378197,15:37:52,52.56506266666667,13.409453166666667
85,59,26,68,3,2018-03-06 15:37:53.455020,15:37:53,52.565063,13.409452
85,59,26,68,3,2018-03-06 15:37:54.468352,15:37:54,52.565062833333336,13.409451166666667
85,59,26,68,3,2018-03-06 15:37:55.499007,15:37:55,52.56506316666667,13.409448833333334
85,59,26,68,3,2018-03-06 15:37:56.512550,15:37:56,52.56506233333333,13.409446333333333
85,59,26,68,3,2018-03-06 15:37:57.526237,15:37:57,52.56506133333333,13.409443666666666
85,59,26,68,3,2018-03-06 15:37:58.543040,15:37:58,52.565060833333334,13.409441333333334
85,59,26,68,3,2018-03-06 15:37:59.672606,15:37:59,52.56506016666667,13.409438166666666
85,59,26,68,3,2018-03-06 15:38:00.847300,15:38:00,52.56505933333333,13.409436
85,59,26,68,3,2018-03-06 15:38:02.092827,15:38:01,52.56505816666667,13.409433833333333
85,59,26,68,3,2018-03-06 15:38:03.264064,15:38:03,52.5650555,13.40943
85,59,26,68,3,2018-03-06 15:38:04.447120,15:38:04,52.565054,13.409428833333333
85,59,26,68,3,2018-03-06 15:38:05.539883,15:38:05,52.565052333333334,13.409428333333333
85,59,26,68,3,2018-03-06 15:38:06.564558,15:38:06,52.56505083333333,13.409427166666667
85,59,26,68,3,2018-03-06 15:38:08.002638,15:38:07,52.56504966666667,13.409424833333333
85,59,26,68,3,2018-03-06 15:38:09.085302,15:38:08,52.56504866666667,13.409423
85,59,26,68,3,2018-03-06 15:38:10.099050,15:38:10,52.56504616666667,13.40942
85,59,26,68,3,2018-03-06 15:38:11.307186,15:38:11,52.565044666666665,13.409418666666667
85,59,26,68,3,2018-03-06 15:38:12.321621,15:38:12,52.5650435,13.409416833333333
85,59,26,68,3,2018-03-06 15:38:13.538958,15:38:13,52.56504233333333,13.409415333333333
85,59,26,68,3,2018-03-06 15:38:14.798873,15:38:14,52.56504133333333,13.4094135
102,82,19,94,3,2018-03-06 15:41:28.204147,15:41:28,52.563411333333335,13.409434666666666
102,82,19,94,3,2018-03-06 15:41:29.219263,15:41:29,52.56339716666667,13.409408333333333
102,82,19,94,3,2018-03-06 15:41:30.302987,15:41:30,52.563381166666666,13.409369333333334
102,82,19,94,3,2018-03-06 15:41:31.340034,15:41:31,52.5633635,13.409336166666666
102,82,19,94,3,2018-03-06 15:41:32.407138,15:41:32,52.56335216666667,13.409306666666666
102,82,19,94,3,2018-03-06 15:41:33.510175,15:41:33,52.56334066666667,13.409279666666666
102,82,19,94,3,2018-03-06 15:41:34.524330,15:41:34,52.563338333333334,13.409262166666666
102,82,19,94,3,2018-03-06 15:41:35.538064,15:41:35,52.5633205,13.4092535
102,82,19,94,3,2018-03-06 15:41:36.567336,15:41:36,52.563313,13.409249833333334
102,82,19,94,3,2018-03-06 15:41:37.586617,15:41:37,52.5633065,13.409237333333333
102,82,19,94,3,2018-03-06 15:41:38.620239,15:41:38,52.56328633333333,13.409239166666667
102,82,19,94,3,2018-03-06 15:41:39.653492,15:41:39,52.56322883333333,13.409265333333334
102,82,19,94,3,2018-03-06 15:41:40.692112,15:41:40,52.56315083333333,13.409324
102,82,19,94,3,2018-03-06 15:41:41.710724,15:41:41,52.56305,13.409383333333333
102,82,19,94,3,2018-03-06 15:41:42.743517,15:41:42,52.56295133333333,13.409470333333333
102,82,19,94,3,2018-03-06 15:41:43.765026,15:41:43,52.562857666666666,13.409543
102,82,19,94,3,2018-03-06 15:41:44.810114,15:41:44,52.562784,13.409603166666667
102,82,19,94,3,2018-03-06 15:41:45.832836,15:41:45,52.56273216666666,13.409652166666667
102,82,19,94,3,2018-03-06 15:41:46.852396,15:41:46,52.562704333333336,13.409680666666667
102,82,19,94,3,2018-03-06 15:41:47.976555,15:41:47,52.5626935,13.409688833333334
102,82,19,94,3,2018-03-06 15:41:48.994322,15:41:48,52.562691,13.409699666666667
102,82,19,94,3,2018-03-06 15:41:50.031571,15:41:49,52.562681166666664,13.4097055
102,82,19,94,3,2018-03-06 15:41:51.046113,15:41:50,52.562666166666666,13.409742666666666
102,82,19,94,3,2018-03-06 15:41:52.062830,15:41:51,52.562655166666666,13.409807166666667
102,82,19,94,3,2018-03-06 15:41:53.082313,15:41:53,52.5625885,13.4099745
102,82,19,94,3,2018-03-06 15:41:54.228336,15:41:54,52.5625475,13.4100815
102,82,19,94,3,2018-03-06 15:41:55.514688,15:41:55,52.56254916666666,13.410236166666667
102,82,19,94,3,2018-03-06 15:41:56.576702,15:41:56,52.562570666666666,13.410406666666667
102,82,19,94,3,2018-03-06 15:41:57.597358,15:41:57,52.5625905,13.4105665
102,82,19,94,3,2018-03-06 15:41:58.611666,15:41:58,52.56260316666667,13.410709
102,82,19,94,3,2018-03-06 15:41:59.658244,15:41:59,52.56261383333333,13.410790333333333
102,82,19,94,3,2018-03-06 15:42:00.672366,15:42:00,52.56261683333334,13.4108295
102,82,19,94,3,2018-03-06 15:42:01.726995,15:42:01,52.56262,13.410849166666667
102,82,19,94,3,2018-03-06 15:42:02.761562,15:42:02,52.562628,13.410861
102,82,19,94,3,2018-03-06 15:42:03.792700,15:42:03,52.56263216666667,13.410864833333333
102,82,19,94,3,2018-03-06 15:42:04.892290,15:42:04,52.562648833333334,13.410881333333334
102,82,19,94,3,2018-03-06 15:42:06.079528,15:42:05,52.5626505,13.410925666666667
102,82,19,94,3,2018-03-06 15:42:07.103254,15:42:07,52.5626565,13.411089166666667
102,82,19,94,3,2018-03-06 15:42:08.207013,15:42:08,52.562664833333336,13.411160333333333
102,82,19,94,3,2018-03-06 15:42:09.437126,15:42:09,52.5626685,13.411215333333333
102,82,19,94,3,2018-03-06 15:42:10.789692,15:42:10,52.562674,13.411227
102,82,19,94,3,2018-03-06 15:42:11.973022,15:42:11,52.56267733333333,13.411230333333334
102,82,19,94,3,2018-03-06 15:42:13.059381,15:42:12,52.56268083333333,13.411222
102,82,19,94,3,2018-03-06 15:42:14.258317,15:42:14,52.562673333333336,13.411190833333333
102,82,19,94,3,2018-03-06 15:42:15.707105,15:42:15,52.56267233333333,13.411179666666667
102,82,19,94,3,2018-03-06 15:42:16.810897,15:42:16,52.56267016666666,13.411169666666666
102,82,19,94,3,2018-03-06 15:42:17.907163,15:42:17,52.562670833333335,13.411164833333334
102,82,19,94,3,2018-03-06 15:42:18.958531,15:42:18,52.56267183333333,13.411163166666666
102,82,19,94,3,2018-03-06 15:42:19.972024,15:42:19,52.562672,13.411161
102,82,19,94,3,2018-03-06 15:42:20.985509,15:42:20,52.562670833333335,13.411158499999999
102,82,19,94,3,2018-03-06 15:42:21.998887,15:42:21,52.56267233333333,13.411157833333334
102,82,19,94,3,2018-03-06 15:42:23.057713,15:42:22,52.562673333333336,13.4111565
102,82,19,94,3,2018-03-06 15:42:24.073543,15:42:24,52.56267416666667,13.411155
102,82,19,94,3,2018-03-06 15:42:25.136125,15:42:25,52.562676333333336,13.411154333333334
102,82,19,94,3,2018-03-06 15:42:26.157772,15:42:26,52.56267883333334,13.411154333333334
102,82,19,94,3,2018-03-06 15:42:27.178487,15:42:27,52.56268216666667,13.4111545
102,82,19,94,3,2018-03-06 15:42:28.196624,15:42:28,52.562685333333334,13.411156833333333
102,82,19,94,3,2018-03-06 15:42:29.212495,15:42:29,52.56268633333333,13.411163166666666
102,82,19,94,3,2018-03-06 15:42:30.230233,15:42:30,52.56268683333333,13.411167166666667
102,82,19,94,3,2018-03-06 15:42:31.254480,15:42:31,52.56268766666667,13.411170333333333
76,63,26,150,3,2018-03-06 16:10:24.556440,16:10:24,52.562686666666664,13.411184
76,63,26,150,3,2018-03-06 16:10:25.709359,16:10:25,52.562686166666666,13.411185333333334
